,Company Name,Location,date,Detail,Status Rocket,price,Status Mission,country,alpha3,year,month
140,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2019-05-05 06:00:00+00:00,Electron/Curie | That's a Funny Looking Cactus,StatusActive,7500000.0,Success,New Zealand,NZL,2019,5
141,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-05-04 06:48:00+00:00,Falcon 9 Block 5 | CRS-17,StatusActive,50000000.0,Success,USA,USA,2019,5
142,Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2019-05-02 13:35:00+00:00,New Shepard | NS-11,StatusActive,0.0,Success,USA,USA,2019,5
143,CASC,"Taiyuan Satellite Launch Center, China",2019-04-29 22:52:00+00:00,Long March 4B | Tianhui-2 Group 01,StatusActive,64680000.00000001,Success,China,CHN,2019,4
144,CASC,"LC-3, Xichang Satellite Launch Center, China",2019-04-20 14:30:00+00:00,Long March 3B/E | Beidou-3 IGSO-1,StatusActive,29150000.0,Success,China,CHN,2019,4
145,Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2019-04-17 20:46:00+00:00,Antares 230 | CRS NG-11,StatusRetired,85000000.0,Success,USA,USA,2019,4
146,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2019-04-11 22:35:00+00:00,Falcon Heavy | ArabSat 6A,StatusActive,90000000.0,Success,USA,USA,2019,4
147,Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2019-04-04 17:04:00+00:00,Soyuz ST-B/Fregat-MT | O3b FM17-FM20,StatusActive,0.0,Success,France,FRA,2019,4
148,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2019-04-04 11:01:00+00:00,Soyuz 2.1a | Progress MS-11 (72P),StatusActive,48500000.0,Success,Kazakhstan,KAZ,2019,4
149,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2019-04-01 03:57:00+00:00,PSLV-QL | EMISAT & Rideshares,StatusActive,21000000.0,Success,India,IND,2019,4
150,CASC,"LC-2, Xichang Satellite Launch Center, China",2019-03-31 15:51:00+00:00,Long March 3B/E | Tianlian-2,StatusActive,29150000.0,Success,China,CHN,2019,3
151,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2019-03-28 23:27:00+00:00,Electron/Curie | Two Thumbs Up,StatusActive,7500000.0,Success,New Zealand,NZL,2019,3
152,OneSpace,"Site 95, Jiuquan Satellite Launch Center, China",2019-03-27 09:39:00+00:00,OS-M1 | Lingque-1B,StatusActive,0.0,Failure,China,CHN,2019,3
153,Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2019-03-22 01:50:00+00:00,Vega | PRISMA,StatusActive,37000000.0,Success,France,FRA,2019,3
154,ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",2019-03-16 00:26:00+00:00,"Delta IV Medium+ (5,4) | WGS-10",StatusRetired,0.0,Success,USA,USA,2019,3
155,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2019-03-14 19:14:00+00:00,Soyuz FG | Soyuz MS-12 (58S),StatusRetired,0.0,Success,Kazakhstan,KAZ,2019,3
156,CASC,"LC-3, Xichang Satellite Launch Center, China",2019-03-09 16:28:00+00:00,Long March 3B/E | Zhongxing-6C,StatusActive,29150000.0,Success,China,CHN,2019,3
157,Exos,"Vertical Launch Area, Spaceport America, New Mexico",2019-03-02 17:45:00+00:00,SARGE | Launch 2,StatusActive,0.0,Partial Failure,USA,USA,2019,3
158,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2019-03-02 07:49:00+00:00,Falcon 9 Block 5 | SpaceX Demo-1,StatusActive,50000000.0,Success,USA,USA,2019,3
159,Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2019-02-27 21:37:00+00:00,Soyuz ST-B/Fregat-M | OneWeb #1,StatusActive,0.0,Success,France,FRA,2019,2
160,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-02-22 01:45:00+00:00,Falcon 9 Block 5 | Nusantara Satu & Beresheet,StatusActive,50000000.0,Success,USA,USA,2019,2
161,VKS RF,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2019-02-21 16:47:00+00:00,Soyuz 2.1b/Fregat-M | EgyptSat-A,StatusActive,0.0,Success,Kazakhstan,KAZ,2019,2
162,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019-02-05 21:01:00+00:00,Ariane 5 ECA | GSAT-31 & Hellas-Sat-4,StatusActive,200000000.0,Success,France,FRA,2019,2
163,ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran",2019-02-05 00:00:00,Safir-1B+ | Dousti,StatusActive,0.0,Failure,Iran,Iran,2019,2
164,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2019-01-24 18:07:00+00:00,PSLV-DL | Microsat-R,StatusActive,0.0,Success,India,IND,2019,1
165,Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2019-01-23 15:05:00+00:00,New Shepard | NS-10,StatusActive,0.0,Success,USA,USA,2019,1
166,CASC,"Site 95, Jiuquan Satellite Launch Center, China",2019-01-21 05:42:00+00:00,Long March 11 | Jilin-1 Hyperspectral & Others,StatusActive,5300000.0,Success,China,CHN,2019,1
167,ULA,"SLC-6, Vandenberg AFB, California, USA",2019-01-19 19:10:00+00:00,Delta IV Heavy | NROL-71,StatusActive,350000000.0,Success,USA,USA,2019,1
168,JAXA,"Mu Pad, Uchinoura Space Center, Japan",2019-01-18 00:50:00+00:00,Epsilon PBS | Innovative Satellite Technology Demonstration-1,StatusActive,39000000.0,Success,Japan,JPN,2019,1
169,ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran",2019-01-15 00:30:00+00:00,Simorgh | Payam-e Amirkabir,StatusActive,0.0,Failure,Iran,Iran,2019,1
170,SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2019-01-11 15:31:00+00:00,Falcon 9 Block 5 | Iridium-8,StatusActive,50000000.0,Success,USA,USA,2019,1
171,CASC,"LC-2, Xichang Satellite Launch Center, China",2019-01-10 17:11:00+00:00,Long March 3B/E | Zhongxing-2D (Chinasat-2D),StatusActive,29150000.0,Success,China,CHN,2019,1
172,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-12-29 08:02:00+00:00,Long March 2D/YZ-3 | Hongyan-1,StatusActive,0.0,Success,China,CHN,2018,12
173,Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia",2018-12-27 02:07:00+00:00,Soyuz 2.1a/Fregat | Kanopus-V No. 5-6 & Rideshares,StatusActive,48500000.0,Success,Russian Federation,RUS,2018,12
174,CASC,"LC-3, Xichang Satellite Launch Center, China",2018-12-24 16:53:00+00:00,Long March 3C/E | TJS-3,StatusActive,0.0,Success,China,CHN,2018,12
175,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-12-23 13:51:00+00:00,Falcon 9 Block 5 | GPS III SV01,StatusActive,50000000.0,Success,USA,USA,2018,12
176,CASC,"Site 95, Jiuquan Satellite Launch Center, China",2018-12-21 23:51:00+00:00,Long March 11 | Hongyun-1,StatusActive,5300000.0,Success,China,CHN,2018,12
177,VKS RF,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",2018-12-21 00:20:00+00:00,Proton-M/Briz-M | Blagovest No.13L,StatusActive,65000000.0,Success,Kazakhstan,KAZ,2018,12
178,Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018-12-19 16:37:00+00:00,Soyuz ST-A/Fregat-M | CSO 1,StatusActive,0.0,Success,France,FRA,2018,12
179,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2018-12-19 10:40:00+00:00,GSLV Mk II | GSAT-7A,StatusActive,47000000.0,Success,India,IND,2018,12
180,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2018-12-16 06:33:00+00:00,Electron/Curie | This one's for Pickering,StatusActive,7500000.0,Success,New Zealand,NZL,2018,12
181,CASC,"LC-2, Xichang Satellite Launch Center, China",2018-12-07 18:23:00+00:00,Long March 3B/E | Chang'e-4,StatusActive,29150000.0,Success,China,CHN,2018,12
182,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-12-07 04:12:00+00:00,"Long March 2D | SaudiSAT 5A, & 5B and Others",StatusActive,29750000.0,Success,China,CHN,2018,12
183,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-12-05 18:16:00+00:00,Falcon 9 Block 5 | CRS-16,StatusActive,50000000.0,Success,USA,USA,2018,12
184,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-12-04 20:37:00+00:00,Ariane 5 ECA | GSAT-11 & GEO-KOMPSAT 2A,StatusActive,200000000.0,Success,France,FRA,2018,12
185,SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-12-03 18:34:00+00:00,Falcon 9 Block 5 | Spaceflight SSO-A,StatusActive,50000000.0,Success,USA,USA,2018,12
186,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2018-12-03 11:31:00+00:00,Soyuz FG | Soyuz MS-11 (57S),StatusRetired,0.0,Success,Kazakhstan,KAZ,2018,12
187,VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",2018-11-30 02:27:00+00:00,Rokot/Briz KM | Cosmos 2530 to 2532,StatusRetired,41800000.0,Success,Russian Federation,RUS,2018,11
188,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-11-29 04:27:00+00:00,PSLV-CA | HySIS,StatusActive,21000000.0,Success,India,IND,2018,11
189,Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2018-11-21 01:42:00+00:00,Vega | Mohammed VI-B,StatusActive,37000000.0,Success,France,FRA,2018,11
190,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-11-19 23:40:00+00:00,"Long March 2D | Shiyan-6, Jiading-1 (OKW-01), & Others",StatusActive,29750000.0,Success,China,CHN,2018,11
191,CASC,"LC-3, Xichang Satellite Launch Center, China",2018-11-18 18:07:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M17 & M18,StatusActive,0.0,Success,China,CHN,2018,11
192,Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2018-11-17 09:01:00+00:00,Antares 230 | CRS NG-10,StatusRetired,85000000.0,Success,USA,USA,2018,11
193,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2018-11-16 18:14:00+00:00,Soyuz FG | Progress MS-10 (71P),StatusRetired,0.0,Success,Kazakhstan,KAZ,2018,11
194,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2018-11-15 20:46:00+00:00,Falcon 9 Block 5 | Es'hail 2,StatusActive,50000000.0,Success,USA,USA,2018,11
195,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2018-11-14 11:38:00+00:00,GSLV Mk III | GSAT 29,StatusActive,62000000.0,Success,India,IND,2018,11
196,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2018-11-11 03:50:00+00:00,Electron/Curie | It's Business Time,StatusActive,7500000.0,Success,New Zealand,NZL,2018,11
197,Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018-11-07 00:47:00+00:00,Soyuz ST-B/Fregat-M | MetOp C,StatusActive,0.0,Success,France,FRA,2018,11
198,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-11-03 20:17:00+00:00,Soyuz 2.1b/Fregat | GLONASS-M No.54S,StatusActive,48500000.0,Success,Russian Federation,RUS,2018,11
199,CASC,"LC-2, Xichang Satellite Launch Center, China",2018-11-01 15:57:00+00:00,Long March 3B/E | Beidou-3 G1,StatusActive,29150000.0,Success,China,CHN,2018,11
200,MHI,"LA-Y1, Tanegashima Space Center, Japan",2018-10-29 04:08:00+00:00,"H-IIA 202 | Ibuki 2, KhalifaSat & Others",StatusActive,90000000.0,Success,Japan,JPN,2018,10
201,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-10-29 00:47:00+00:00,"Long March 2C | CFOSAT, Zhaojin-1, Hongyan-1, & Others",StatusActive,30800000.0,Success,China,CHN,2018,10
202,Landspace,"Site 95, Jiuquan Satellite Launch Center, China",2018-10-27 08:00:00+00:00,ZhuQue-1 | CCTV Future-1,StatusRetired,0.0,Failure,China,CHN,2018,10
203,Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-10-25 00:15:00+00:00,Soyuz 2.1b | Lotus-S No.4,StatusActive,35000000.0,Success,Russian Federation,RUS,2018,10
204,CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-10-24 22:57:00+00:00,Long March 4B | Haiyang-2B,StatusActive,64680000.00000001,Success,China,CHN,2018,10
205,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-10-20 01:45:00+00:00,Ariane 5 ECA | BepiColombo,StatusActive,200000000.0,Success,France,FRA,2018,10
206,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-10-17 04:15:00+00:00,Atlas V 551 | AEHF-4,StatusActive,153000000.0,Success,USA,USA,2018,10
207,CASC,"LC-3, Xichang Satellite Launch Center, China",2018-10-15 04:23:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M15 & M16,StatusActive,0.0,Success,China,CHN,2018,10
208,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2018-10-11 08:40:00+00:00,Soyuz FG | Soyuz MS-10 (56S),StatusRetired,0.0,Failure,Kazakhstan,KAZ,2018,10
209,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-10-09 02:43:00+00:00,Long March 2C | Yaogan-32 Group 01,StatusActive,30800000.0,Success,China,CHN,2018,10
210,SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-10-08 02:21:00+00:00,Falcon 9 Block 5 | SAOCOM 1A,StatusActive,50000000.0,Success,USA,USA,2018,10
211,ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2018-09-29 04:13:00+00:00,Kuaizhou 1A | CentiSpace-1 S1,StatusActive,0.0,Success,China,CHN,2018,9
212,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-09-25 22:38:00+00:00,Ariane 5 ECA | Horizons-3e & Azerspace 2/Intelsat 38,StatusActive,200000000.0,Success,France,FRA,2018,9
213,MHI,"LA-Y2, Tanegashima Space Center, Japan",2018-09-22 17:52:00+00:00,H-IIB | HTV-7,StatusRetired,112500000.0,Success,Japan,JPN,2018,9
214,CASC,"LC-2, Xichang Satellite Launch Center, China",2018-09-19 14:07:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M13 & M14,StatusActive,0.0,Success,China,CHN,2018,9
215,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-09-16 16:38:00+00:00,PSLV-CA | SSTL-1 & NovaSAR-S,StatusActive,21000000.0,Success,India,IND,2018,9
216,ULA,"SLC-2W, Vandenberg AFB, California, USA",2018-09-15 13:02:00+00:00,Delta II 7420-10C | ICESat-2,StatusRetired,0.0,Success,USA,USA,2018,9
217,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-09-10 04:45:00+00:00,Falcon 9 Block 5 | Telstar 18V / APStar 5C,StatusActive,50000000.0,Success,USA,USA,2018,9
218,CASC,"Taiyuan Satellite Launch Center, China",2018-09-07 03:15:00+00:00,Long March 2C | Haiyang 1C (HY-1C),StatusActive,30800000.0,Success,China,CHN,2018,9
219,Exos,"Vertical Launch Area, Spaceport America, New Mexico",2018-08-25 18:15:00+00:00,SARGE | Launch 1,StatusActive,0.0,Partial Failure,USA,USA,2018,8
220,CASC,"LC-3, Xichang Satellite Launch Center, China",2018-08-24 23:52:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M11 & M12,StatusActive,0.0,Success,China,CHN,2018,8
221,Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2018-08-22 21:20:00+00:00,Vega | ADM-Aeolus,StatusActive,37000000.0,Success,France,FRA,2018,8
222,ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",2018-08-12 07:31:00+00:00,Delta IV Heavy | Parker Solar Probe,StatusActive,350000000.0,Success,USA,USA,2018,8
223,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-08-07 05:18:00+00:00,Falcon 9 Block 5 | Merah Putih (Telkom-4),StatusActive,50000000.0,Success,USA,USA,2018,8
224,CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-07-31 03:00:00+00:00,Long March 4B | Gaofen 11,StatusActive,64680000.00000001,Success,China,CHN,2018,7
225,CASC,"LC-3, Xichang Satellite Launch Center, China",2018-07-29 01:48:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M5 & M6,StatusActive,0.0,Success,China,CHN,2018,7
226,SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-07-25 11:39:00+00:00,Falcon 9 Block 5 | Iridium-7,StatusActive,50000000.0,Success,USA,USA,2018,7
227,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-07-25 11:25:00+00:00,Ariane 5 ES | Galileo FOC FM19-FM22,StatusRetired,0.0,Success,France,FRA,2018,7
228,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-07-22 05:50:00+00:00,Falcon 9 Block 5 | Telstar 19V,StatusActive,50000000.0,Success,USA,USA,2018,7
229,Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2018-07-18 15:11:00+00:00,New Shepard | NS-9 (Inflight Escape Test),StatusActive,0.0,Success,USA,USA,2018,7
230,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2018-07-09 21:51:00+00:00,Soyuz 2.1a | Progress MS-09 (70P),StatusActive,48500000.0,Success,Kazakhstan,KAZ,2018,7
231,CASC,"LC-2, Xichang Satellite Launch Center, China",2018-07-09 20:50:00+00:00,Long March 3A | BeiDou-2 I7,StatusActive,69700000.0,Success,China,CHN,2018,7
232,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-07-09 03:56:00+00:00,Long March 2C | PRSS-1 & PakTES-1A,StatusActive,30800000.0,Success,China,CHN,2018,7
233,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-06-29 09:42:00+00:00,Falcon 9 Block 4 | CRS-15,StatusRetired,62000000.0,Success,USA,USA,2018,6
234,CASC,"LC-3, Xichang Satellite Launch Center, China",2018-06-27 03:30:00+00:00,Long March 2C | XJSS A & B,StatusActive,30800000.0,Success,China,CHN,2018,6
235,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-06-16 21:30:00+00:00,Soyuz 2.1b/Fregat-M | GLONASS-M No.53S,StatusActive,0.0,Success,Russian Federation,RUS,2018,6
236,MHI,"LA-Y1, Tanegashima Space Center, Japan",2018-06-12 04:20:00+00:00,H-IIA 202 | IGS Radar-6,StatusActive,90000000.0,Success,Japan,JPN,2018,6
237,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2018-06-06 11:12:00+00:00,Soyuz FG | Soyuz MS-09 (55S),StatusRetired,0.0,Success,Kazakhstan,KAZ,2018,6
238,CASC,"LC-2, Xichang Satellite Launch Center, China",2018-06-05 13:07:00+00:00,Long March 3A | Fengyun 2H,StatusActive,69700000.0,Success,China,CHN,2018,6
239,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-06-04 04:29:00+00:00,Falcon 9 Block 4 | SES-12,StatusRetired,62000000.0,Success,USA,USA,2018,6
240,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-06-02 04:13:00+00:00,Long March 2D | Gaofen 6 & Luojia 1,StatusActive,29750000.0,Success,China,CHN,2018,6
241,SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-05-22 19:47:00+00:00,Falcon 9 Block 4 | Iridium-6 & GRACE-FO,StatusRetired,62000000.0,Success,USA,USA,2018,5
242,Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2018-05-21 04:44:00+00:00,Antares 230 | CRS OA-9E,StatusRetired,85000000.0,Success,USA,USA,2018,5
243,CASC,"LC-3, Xichang Satellite Launch Center, China",2018-05-20 21:28:00+00:00,"Long March 4C | Queqiao, Longjiang 1 & 2",StatusActive,64680000.00000001,Success,China,CHN,2018,5
244,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2018-05-11 20:14:00+00:00,Falcon 9 Block 5 | Bangabandhu-1,StatusActive,50000000.0,Success,USA,USA,2018,5
245,CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-05-08 18:28:00+00:00,Long March 4C | Gaofen 5,StatusActive,64680000.00000001,Success,China,CHN,2018,5
246,ULA,"SLC-3E, Vandenberg AFB, California, USA",2018-05-05 11:05:00+00:00,Atlas V 401 | InSight,StatusActive,109000000.0,Success,USA,USA,2018,5
247,CASC,"LC-2, Xichang Satellite Launch Center, China",2018-05-03 16:05:00+00:00,Long March 3B/E | Apstar 6C,StatusActive,29150000.0,Success,China,CHN,2018,5
248,Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2018-04-29 17:06:00+00:00,New Shepard | NS-8,StatusActive,0.0,Success,USA,USA,2018,4
249,CASC,"Site 95, Jiuquan Satellite Launch Center, China",2018-04-26 04:42:00+00:00,Long March 11 | Zhuhai-1 2A to 2D,StatusActive,5300000.0,Success,China,CHN,2018,4
250,Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2018-04-25 17:57:00+00:00,Rokot/Briz KM | Sentinel-3B,StatusRetired,41800000.0,Success,Russian Federation,RUS,2018,4
251,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-04-18 22:51:00+00:00,Falcon 9 Block 4 | Transiting Exoplanet Survey Satellite (TESS),StatusRetired,62000000.0,Success,USA,USA,2018,4
252,VKS RF,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2018-04-18 22:12:00+00:00,Proton-M/Briz-M | Blagovest-12L,StatusActive,65000000.0,Success,Kazakhstan,KAZ,2018,4
253,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-04-14 23:13:00+00:00,Atlas V 551 | AFSPC-11,StatusActive,153000000.0,Success,USA,USA,2018,4
254,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-04-11 22:34:00+00:00,PSLV-XL | IRNSS-1I,StatusActive,31000000.0,Success,India,IND,2018,4
255,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-04-10 04:25:00+00:00,"Long March 4C | Yaogan 31 A, B, & C",StatusActive,64680000.00000001,Success,China,CHN,2018,4
256,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-04-05 21:34:00+00:00,Ariane 5 ECA | Superbird-B3/DSN-1 & HYLAS-4,StatusActive,200000000.0,Success,France,FRA,2018,4
257,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-04-02 20:30:00+00:00,Falcon 9 Block 4 | CRS-14,StatusRetired,62000000.0,Success,USA,USA,2018,4
258,CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-03-31 03:22:00+00:00,Long March 4C | Gaofen-1 02-04,StatusActive,64680000.00000001,Success,China,CHN,2018,3
259,SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-03-30 14:14:00+00:00,Falcon 9 Block 4 | Iridium-5,StatusRetired,62000000.0,Success,USA,USA,2018,3
260,CASC,"LC-2, Xichang Satellite Launch Center, China",2018-03-29 17:50:00+00:00,Long March 3B/YZ-1 | BeiDou-3 M9 & M10,StatusActive,0.0,Success,China,CHN,2018,3
261,Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-03-29 17:38:00+00:00,Soyuz 2.1v | Cosmos 2525,StatusActive,0.0,Success,Russian Federation,RUS,2018,3
262,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2018-03-29 11:26:00+00:00,GSLV Mk II | GSAT-6A,StatusActive,47000000.0,Success,India,IND,2018,3
263,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",2018-03-21 17:44:00+00:00,Soyuz FG | Soyuz MS-08 (54S),StatusRetired,0.0,Success,Kazakhstan,KAZ,2018,3
264,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-03-17 07:10:00+00:00,Long March 2D | LKW-4,StatusActive,29750000.0,Success,China,CHN,2018,3
265,Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018-03-09 17:10:00+00:00,Soyuz ST-B/Fregat-MT | O3b FM13-FM16,StatusActive,0.0,Success,France,FRA,2018,3
266,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-03-06 05:33:00+00:00,Falcon 9 Block 4 | Hispasat 30W-6,StatusRetired,62000000.0,Success,USA,USA,2018,3
267,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-03-01 22:02:00+00:00,Atlas V 541 | GOES-S (GOES-17),StatusActive,145000000.0,Success,USA,USA,2018,3
268,MHI,"LA-Y1, Tanegashima Space Center, Japan",2018-02-27 04:34:00+00:00,H-IIA 202 | IGS-Optical 6,StatusActive,90000000.0,Success,Japan,JPN,2018,2
269,SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-02-22 14:17:00+00:00,"Falcon 9 Block 3 | PAZ & Tintin A, Tintin B",StatusRetired,62000000.0,Success,USA,USA,2018,2
270,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2018-02-13 08:13:00+00:00,Soyuz 2.1a | Progress MS-08 (69P),StatusActive,48500000.0,Success,Kazakhstan,KAZ,2018,2
